Age,Ht,TailLn,HairLn,BangLn,Reach,EarLobes,Class
71.8,154.3,11.8,9.2,4.9,162.0,0,Bhuttan
44.0,160.9,7.8,8.4,5.1,168.9,0,Bhuttan
59.4,142.9,16.7,8.3,6.0,141.8,0,Assam
48.8,142.8,4.5,10.1,6.1,145.3,1,Assam
33.3,127.3,8.1,11.5,5.4,128.6,0,Assam
48.9,136.8,20.9,7.4,5.0,143.4,0,Bhuttan
48.5,159.3,15.3,9.1,4.4,165.4,0,Bhuttan
25.8,134.2,5.5,12.8,6.2,133.6,1,Assam
57.6,152.2,8.9,4.1,6.5,154.2,1,Assam
29.2,150.9,1.4,8.8,6.3,151.8,1,Assam
36.0,151.0,25.4,5.9,5.2,157.2,0,Bhuttan
46.6,161.9,20.7,9.1,5.5,165.0,0,Assam
56.6,143.6,16.2,8.8,5.9,152.3,1,Bhuttan
28.2,132.6,9.3,9.4,6.1,133.5,0,Assam
39.2,151.0,16.0,9.4,4.8,155.7,1,Bhuttan
52.1,156.2,9.4,7.8,7.5,155.5,0,Assam
45.4,142.2,7.5,11.1,5.9,143.7,1,Assam
33.9,135.8,8.4,10.2,5.2,137.3,0,Assam
29.3,133.8,10.5,9.0,4.8,138.6,1,Bhuttan
32.2,122.8,12.6,10.4,4.2,129.8,1,Bhuttan
29.8,129.8,7.9,8.6,6.2,133.3,0,Assam
19.8,135.3,0.5,9.6,7.3,136.6,0,Assam
41.0,128.9,10.8,8.9,6.4,130.6,0,Bhuttan
81.8,166.1,21.4,7.3,5.6,170.9,1,Bhuttan
49.9,147.4,17.1,7.0,5.5,153.8,1,Bhuttan
62.5,152.3,20.3,10.4,5.3,154.3,0,Assam
46.4,151.5,22.3,8.8,5.8,156.1,0,Bhuttan
49.9,141.7,25.6,7.6,5.3,145.2,1,Bhuttan
23.0,145.4,12.1,13.9,5.2,145.8,1,Assam
54.1,153.8,16.8,9.7,5.0,159.9,1,Bhuttan
48.2,155.8,13.5,7.0,5.5,162.1,0,Bhuttan
29.8,133.7,13.0,8.8,4.9,138.5,0,Bhuttan
59.0,155.7,16.3,9.9,5.2,160.4,1,Bhuttan
44.5,141.3,9.6,11.0,6.1,142.1,1,Assam
48.4,143.4,4.7,7.2,6.0,146.3,1,Assam
68.8,160.4,14.6,8.4,4.5,168.3,0,Bhuttan
49.7,139.3,11.5,8.8,6.5,138.0,1,Assam
34.5,144.2,10.8,9.9,4.6,147.6,0,Bhuttan
45.3,133.3,13.0,7.0,3.9,137.3,1,Bhuttan
35.3,120.3,8.6,8.7,5.5,121.2,0,Assam
39.9,162.0,21.0,6.8,3.7,167.0,0,Bhuttan
50.9,145.1,11.2,9.8,6.7,146.4,0,Assam
43.6,149.6,17.7,8.3,5.6,153.1,1,Bhuttan
41.9,143.4,20.2,6.7,3.1,147.1,1,Bhuttan
50.1,129.0,9.6,5.9,6.6,132.5,1,Bhuttan
26.4,136.4,11.7,8.6,6.1,137.6,0,Assam
39.0,146.2,22.7,10.1,4.1,151.4,1,Bhuttan
56.8,158.8,12.5,6.9,6.3,162.6,0,Bhuttan
55.0,140.5,11.9,14.4,3.4,144.4,1,Assam
50.2,139.3,6.0,10.6,4.5,141.8,1,Assam
52.5,142.2,6.8,7.6,4.6,148.8,0,Bhuttan
46.0,162.4,9.8,5.9,6.7,164.9,1,Assam
29.2,135.1,9.8,10.4,7.1,137.2,0,Assam
65.5,154.0,20.8,10.1,6.6,157.1,0,Assam
37.9,144.2,12.2,11.3,6.3,147.2,1,Assam
38.0,149.0,2.6,10.2,7.3,154.9,0,Assam
43.1,148.6,15.7,13.3,6.0,149.8,0,Assam
46.9,160.2,16.9,6.8,3.3,168.3,1,Bhuttan
53.6,156.0,16.0,6.7,5.8,161.6,0,Bhuttan
42.0,150.2,7.1,10.5,5.2,148.8,1,Assam
20.6,144.6,15.6,9.8,5.4,151.9,1,Bhuttan
47.7,136.8,12.3,9.3,5.5,143.6,0,Bhuttan
54.8,150.3,17.5,8.4,4.0,155.0,0,Bhuttan
21.8,127.8,6.1,8.9,6.2,128.6,0,Assam
45.8,139.4,2.5,9.4,6.6,139.8,1,Assam
50.4,132.0,4.7,8.5,4.7,133.7,0,Assam
32.6,155.5,12.3,10.2,6.5,154.6,1,Assam
44.0,125.0,12.8,9.6,4.9,128.3,1,Bhuttan
40.1,142.2,14.5,9.9,6.2,147.5,1,Assam
45.1,147.5,17.0,11.2,7.9,147.1,0,Assam
71.4,149.6,17.9,6.1,5.7,155.8,0,Bhuttan
53.2,137.8,13.1,8.2,6.2,138.8,0,Assam
31.0,131.9,5.6,14.1,4.5,135.7,1,Assam
51.0,149.6,17.9,8.2,5.6,155.8,1,Bhuttan
59.0,157.0,10.6,12.9,4.8,159.3,1,Assam
48.4,118.4,12.6,7.2,4.4,126.3,0,Bhuttan
56.6,151.0,26.2,9.0,5.1,156.5,1,Bhuttan
24.5,129.1,0.1,6.5,4.5,130.2,0,Assam
33.4,137.4,13.8,9.2,3.7,136.4,0,Assam
56.2,150.2,12.4,9.0,4.8,148.4,1,Assam
28.6,141.9,4.5,6.2,6.6,143.9,1,Assam
48.9,160.0,16.4,9.1,5.4,164.9,0,Bhuttan
36.0,134.0,11.9,12.1,4.2,137.5,1,Bhuttan
21.1,129.5,15.0,10.9,4.2,131.3,0,Assam
44.2,164.4,12.2,9.6,3.7,167.7,1,Assam
64.1,147.1,21.8,5.6,5.2,151.7,0,Bhuttan
38.9,145.7,11.8,7.1,6.2,151.2,0,Bhuttan
73.2,168.2,19.1,7.2,5.5,175.3,0,Bhuttan
52.1,165.1,23.6,9.1,4.5,168.8,1,Bhuttan
40.2,143.8,6.7,12.8,5.9,144.3,1,Assam
60.3,149.2,18.1,7.2,5.1,155.0,1,Bhuttan
50.8,169.7,17.5,10.0,3.8,171.8,1,Bhuttan
65.5,164.2,18.6,7.8,4.8,167.7,0,Bhuttan
25.4,131.5,6.0,9.6,7.1,133.7,0,Assam
37.8,145.3,10.6,10.1,5.4,146.0,1,Assam
29.1,142.5,5.6,3.8,5.6,147.4,0,Bhuttan
42.0,152.8,21.2,7.1,4.4,159.1,1,Bhuttan
33.4,128.8,15.1,9.9,8.0,128.3,1,Assam
18.3,126.9,6.3,11.2,6.1,131.2,0,Assam
51.7,131.5,9.4,9.1,4.7,138.4,0,Bhuttan
34.2,140.9,7.9,8.5,6.0,142.7,1,Assam
29.5,135.1,5.6,8.9,6.2,134.7,1,Assam
43.6,148.3,6.0,10.6,5.7,150.6,1,Assam
34.5,137.1,12.7,13.0,6.4,137.1,0,Assam
60.3,144.5,16.4,9.3,4.5,148.7,1,Bhuttan
48.4,150.0,19.8,10.0,4.3,157.1,1,Bhuttan
37.1,133.2,17.0,10.2,4.7,141.1,1,Bhuttan
47.4,140.1,15.8,12.9,6.5,142.9,0,Assam
40.6,148.7,5.5,10.4,5.5,147.4,1,Assam
43.5,137.7,18.3,8.1,5.3,142.4,0,Bhuttan
77.0,171.8,17.3,8.9,4.6,176.9,0,Bhuttan
55.3,163.8,21.4,8.9,3.8,169.3,0,Bhuttan
54.3,142.5,19.3,7.9,5.0,148.3,0,Bhuttan
51.4,157.4,6.6,8.0,6.3,157.6,1,Assam
46.1,136.7,7.1,7.8,4.3,144.5,1,Bhuttan
58.9,156.5,8.9,9.4,6.0,157.7,1,Assam
27.4,154.4,2.5,7.5,5.2,160.9,1,Assam
31.2,150.0,7.3,8.9,6.3,152.0,1,Assam
47.1,159.4,23.3,8.3,5.9,157.9,1,Assam
50.5,134.1,12.1,9.0,5.7,141.0,1,Bhuttan
40.1,145.7,14.3,8.9,6.0,147.9,1,Assam
43.7,156.2,19.6,7.0,4.6,162.7,0,Bhuttan
49.2,154.3,18.4,7.3,6.0,162.6,0,Bhuttan
34.2,172.7,13.5,7.6,7.7,180.1,1,Bhuttan
46.7,140.9,26.5,7.2,4.9,147.3,0,Bhuttan
53.1,126.3,10.4,9.4,4.2,132.5,0,Bhuttan
25.6,133.5,2.1,7.3,6.1,134.7,0,Assam
30.4,137.7,17.7,12.5,6.1,142.0,0,Assam
44.2,156.9,15.8,9.3,6.2,165.3,1,Bhuttan
32.8,146.4,9.7,8.2,7.2,148.5,1,Assam
37.4,139.6,14.9,10.1,7.3,142.5,0,Assam
46.2,141.7,12.1,9.3,5.8,141.9,1,Assam
40.9,145.3,19.0,7.5,5.6,153.1,1,Bhuttan
38.2,141.9,7.3,11.9,5.5,143.8,1,Assam
37.4,148.8,18.4,4.0,4.4,157.1,1,Bhuttan
55.2,159.0,12.3,9.3,4.2,163.2,1,Assam
38.4,158.6,20.6,7.8,4.9,163.7,0,Bhuttan
51.2,153.4,13.0,6.6,6.9,155.0,0,Assam
55.8,149.9,16.6,7.0,5.6,155.9,1,Bhuttan
41.4,166.4,14.4,5.5,6.0,174.3,0,Bhuttan
50.3,159.0,22.4,7.6,5.0,166.1,1,Bhuttan
42.7,136.1,15.8,12.3,8.4,142.2,0,Assam
33.4,135.7,11.5,8.3,5.6,135.5,1,Assam
38.4,161.8,17.9,7.9,5.7,166.9,1,Bhuttan
42.4,151.3,20.0,8.9,5.0,160.6,0,Bhuttan
48.4,144.0,24.7,9.9,4.4,149.9,1,Bhuttan
28.3,132.3,8.9,11.7,7.4,132.1,0,Assam
67.0,150.6,13.0,8.9,6.9,156.3,0,Bhuttan
46.6,138.1,14.4,6.0,3.6,146.9,1,Bhuttan
40.7,163.3,15.9,11.5,7.0,163.4,0,Assam
43.9,155.6,8.0,8.9,5.7,159.1,1,Assam
39.6,138.4,13.6,14.3,5.4,139.0,1,Assam
41.8,157.1,13.0,9.8,5.2,163.2,0,Bhuttan
40.1,126.3,8.9,9.3,6.7,130.1,1,Assam
48.4,134.3,13.1,8.4,4.3,139.1,0,Bhuttan
45.9,148.4,-2.8,9.4,5.8,151.8,1,Assam
59.2,152.1,19.6,6.8,3.2,159.3,1,Bhuttan
49.1,146.1,35.3,10.7,5.1,151.7,1,Bhuttan
34.8,135.0,3.5,9.2,5.4,136.0,0,Assam
48.3,141.6,10.6,11.0,5.3,139.5,1,Assam
29.4,146.4,12.1,4.4,7.4,147.8,1,Assam
44.7,158.3,24.9,7.7,3.0,165.5,1,Bhuttan
41.3,128.5,5.0,10.1,6.7,131.7,0,Assam
56.5,137.6,10.5,10.9,6.8,141.5,0,Assam
47.6,154.6,18.1,9.0,5.9,160.5,1,Bhuttan
35.1,142.4,9.7,13.3,6.5,145.7,1,Assam
50.8,164.2,10.4,10.1,5.5,168.4,0,Bhuttan
50.3,140.4,7.1,5.7,6.4,144.4,1,Assam
52.1,130.8,6.6,9.6,5.5,134.5,0,Assam
34.4,139.7,18.2,7.3,5.1,147.7,1,Bhuttan
48.0,158.3,22.1,8.8,5.8,163.5,1,Bhuttan
36.7,135.0,5.6,12.2,5.5,137.0,0,Assam
59.8,142.5,13.1,9.3,6.2,146.8,1,Assam
41.3,143.2,24.5,8.6,4.9,149.6,1,Bhuttan
50.0,175.2,18.2,10.2,5.8,180.5,0,Bhuttan
51.2,157.7,16.2,13.1,6.1,160.2,0,Assam
58.8,155.4,10.0,8.4,4.9,156.1,1,Assam
45.6,162.3,27.1,7.3,5.0,167.9,1,Bhuttan
55.4,149.9,5.2,6.2,3.7,150.0,0,Assam
50.2,135.8,10.9,9.5,5.7,143.3,0,Bhuttan
40.7,140.4,2.9,10.0,5.1,138.0,1,Assam
28.8,142.1,7.4,7.4,6.2,144.1,1,Assam
29.0,131.2,10.6,8.8,4.2,137.7,0,Bhuttan
54.6,143.9,16.1,11.6,7.5,146.7,1,Assam
51.2,142.8,18.8,6.6,4.1,148.2,0,Bhuttan
68.4,130.2,9.8,9.1,4.2,135.1,1,Bhuttan
33.5,138.8,8.6,11.8,4.9,143.1,1,Assam
24.1,141.8,29.4,9.0,3.5,148.1,1,Bhuttan
42.1,136.9,11.2,9.1,5.0,135.7,0,Assam
42.1,141.2,19.5,9.5,5.7,142.8,0,Assam
52.8,147.0,16.3,7.9,4.6,154.4,1,Bhuttan
48.8,149.9,10.6,13.3,6.2,153.7,1,Assam
47.9,143.6,2.6,11.6,4.6,150.6,1,Assam
27.5,129.9,5.5,4.8,6.1,131.6,0,Assam
51.0,165.5,6.2,10.4,3.4,169.9,0,Bhuttan
48.7,145.6,23.2,8.3,4.6,150.0,1,Bhuttan
48.9,140.0,11.1,12.2,7.0,139.1,0,Assam
55.1,148.5,26.5,9.8,4.3,155.9,0,Bhuttan
36.3,141.5,21.9,7.8,5.5,148.7,1,Bhuttan
55.0,158.2,9.5,8.4,3.6,164.7,1,Bhuttan
40.7,148.1,11.4,10.5,6.4,150.3,1,Assam
48.8,146.0,20.1,5.9,5.4,152.1,0,Bhuttan
40.5,172.2,11.8,9.4,4.4,180.5,0,Bhuttan
59.4,160.3,18.4,9.6,5.5,164.9,1,Bhuttan
17.7,128.4,10.1,6.4,2.8,133.2,1,Bhuttan
35.6,144.7,11.1,10.3,7.6,146.9,0,Assam
47.9,145.1,3.7,10.6,5.4,145.4,1,Assam
66.1,175.6,14.0,7.0,6.5,181.1,0,Bhuttan
41.7,135.7,21.8,7.6,6.3,140.7,1,Bhuttan
39.6,141.4,12.8,11.6,5.7,143.8,1,Assam
61.0,154.7,18.3,6.1,4.9,163.2,0,Bhuttan
30.4,128.7,13.0,6.7,4.9,134.7,1,Bhuttan
44.5,153.7,9.7,4.4,3.8,156.2,1,Assam
46.5,132.4,11.0,9.3,5.8,134.1,0,Assam
67.8,166.9,14.6,4.5,4.1,173.1,0,Bhuttan
43.4,136.8,19.4,7.9,6.4,143.6,1,Bhuttan
36.0,141.9,13.8,11.1,6.2,144.7,1,Assam
40.7,129.5,7.3,12.4,5.3,131.0,0,Assam
39.1,135.7,12.5,10.0,5.7,137.1,0,Assam
34.6,164.6,25.9,7.9,5.1,167.4,1,Bhuttan
28.9,141.1,12.9,12.3,5.5,143.9,1,Assam
50.8,152.3,3.0,7.4,6.9,156.4,0,Assam
38.6,139.4,16.0,10.2,4.0,143.1,1,Bhuttan
59.9,164.2,8.2,11.8,7.2,167.8,0,Assam
42.0,168.3,14.0,9.5,6.0,175.3,0,Bhuttan
52.8,136.5,20.1,6.2,3.5,142.4,1,Bhuttan
64.0,157.0,21.2,7.9,4.3,165.2,1,Bhuttan
43.5,146.6,14.1,8.3,6.4,150.3,1,Assam
32.6,131.7,4.3,11.1,7.2,133.8,1,Assam
50.0,145.9,19.1,9.8,5.0,152.0,1,Bhuttan
36.2,142.5,17.4,10.4,4.4,148.3,1,Bhuttan
23.8,145.1,12.5,7.3,8.4,149.8,0,Assam
38.2,135.7,13.6,10.5,7.9,141.5,1,Assam
55.8,156.9,3.5,15.9,4.9,159.9,1,Assam
47.2,138.9,23.8,8.3,4.3,145.7,1,Bhuttan
38.3,140.6,6.4,10.3,7.8,143.8,1,Assam
46.8,153.8,19.5,8.3,3.3,160.8,1,Bhuttan
31.4,147.9,1.4,11.3,6.0,152.0,1,Assam
43.4,132.7,14.0,8.5,5.9,137.4,1,Bhuttan
48.7,130.3,10.0,7.9,6.5,131.6,1,Assam
62.4,159.0,10.5,8.1,5.8,163.6,0,Bhuttan
45.7,143.6,13.9,11.9,5.2,148.9,1,Assam
47.8,134.1,9.6,7.5,5.1,139.0,1,Bhuttan
42.2,137.7,20.7,5.9,6.3,142.6,0,Bhuttan
47.1,140.3,0.1,10.3,6.2,143.1,1,Assam
47.2,152.0,19.9,11.8,5.8,157.9,0,Bhuttan
40.8,152.2,18.9,11.6,7.3,154.4,0,Assam
39.9,146.3,15.9,11.0,6.3,147.7,0,Assam
30.7,131.3,5.8,7.8,6.6,137.9,1,Assam
25.6,132.9,6.9,9.1,5.5,135.5,0,Assam
43.6,135.8,16.2,10.9,7.6,135.9,0,Assam
27.6,147.5,1.9,8.6,5.9,151.1,1,Assam
43.6,142.1,15.4,11.8,3.9,149.4,1,Bhuttan
41.8,139.8,14.4,8.1,6.0,141.0,1,Assam
48.3,156.9,12.7,6.2,4.4,162.5,0,Bhuttan
32.2,128.0,10.5,7.6,5.3,135.6,1,Bhuttan
45.5,134.5,14.3,5.3,4.8,140.5,1,Bhuttan
35.6,129.4,8.7,10.8,5.9,131.3,0,Assam
27.7,133.9,9.8,8.4,5.1,145.0,1,Bhuttan
28.1,141.5,10.3,8.3,7.0,146.7,1,Bhuttan
31.7,142.4,21.0,7.9,5.1,141.8,0,Assam
45.9,152.6,10.4,8.2,6.2,154.5,1,Assam
50.5,152.4,7.1,7.6,6.8,156.6,0,Assam
45.3,142.6,16.5,9.3,4.3,150.8,0,Bhuttan
46.4,146.6,25.3,8.9,3.9,152.5,1,Bhuttan
25.5,128.4,4.4,7.8,7.0,128.7,0,Assam
38.6,151.1,17.4,10.9,5.6,156.8,1,Bhuttan
45.9,148.5,3.7,9.0,5.2,148.5,1,Assam
34.3,141.5,20.2,9.0,6.6,143.9,1,Bhuttan
59.0,147.4,3.7,8.2,6.0,146.7,1,Assam
35.4,133.2,12.2,7.6,6.2,140.0,0,Bhuttan
28.4,133.1,4.5,8.5,4.7,135.5,1,Assam
59.9,161.7,0.9,5.1,4.4,161.5,1,Assam
45.4,139.4,10.6,8.7,6.6,145.7,1,Assam
39.1,157.5,16.5,7.7,3.9,161.6,1,Bhuttan
42.1,156.2,21.4,8.1,4.7,161.0,1,Bhuttan
29.8,158.9,4.2,11.2,7.3,161.6,0,Assam
51.0,174.2,12.8,12.2,5.5,172.0,1,Assam
57.5,178.4,25.0,8.7,5.9,185.0,1,Bhuttan
47.4,133.0,9.0,9.4,5.4,138.8,1,Bhuttan
56.1,148.2,18.7,8.8,5.8,149.8,0,Assam
61.1,145.7,7.9,9.1,4.7,152.2,1,Assam
54.7,155.5,16.7,7.8,4.0,161.2,1,Bhuttan
40.8,140.1,10.8,9.5,5.7,140.1,1,Assam
42.4,147.7,16.9,7.3,5.5,153.5,1,Bhuttan
46.9,144.2,7.7,9.4,7.0,147.7,0,Assam
40.6,144.9,11.6,12.4,5.2,147.2,1,Assam
47.3,134.1,14.8,9.4,5.1,139.7,1,Bhuttan
68.5,150.9,9.5,13.8,5.0,155.8,1,Assam
41.2,132.6,5.4,8.3,6.1,137.5,1,Assam
39.0,137.9,16.8,10.8,4.6,143.8,0,Bhuttan
75.0,154.8,18.1,9.4,5.1,161.5,1,Bhuttan
29.7,134.1,4.9,11.6,7.8,133.6,0,Assam
34.1,138.7,11.8,7.1,6.1,144.8,1,Assam
43.2,129.0,10.6,9.6,6.4,133.0,1,Bhuttan
47.9,158.9,14.8,8.0,5.4,166.5,0,Bhuttan
40.1,133.0,12.8,7.5,4.5,139.4,0,Bhuttan
49.0,146.2,20.5,7.5,8.3,153.9,1,Bhuttan
38.9,133.1,4.9,12.7,6.7,142.4,0,Assam
42.1,129.6,7.5,10.1,6.9,134.2,1,Assam
45.3,154.2,9.9,13.4,6.2,155.9,1,Assam
34.9,148.4,9.0,7.6,4.8,149.2,1,Assam
32.4,131.6,12.7,9.5,6.5,133.2,1,Assam
24.6,141.7,4.6,12.4,5.6,142.5,1,Assam
52.8,157.9,18.6,9.9,4.9,165.3,1,Bhuttan
54.5,143.1,9.1,5.8,6.0,150.0,0,Bhuttan
45.5,143.9,11.8,7.3,7.2,145.5,0,Assam
29.7,143.0,14.2,8.2,3.6,143.2,0,Assam
42.6,145.4,20.7,6.7,4.7,149.9,0,Bhuttan
46.3,138.4,5.8,8.6,5.6,137.2,1,Assam
27.0,136.4,6.1,8.4,6.2,144.3,0,Assam
54.9,145.1,11.2,9.6,6.2,147.8,1,Assam
34.4,134.3,8.8,8.5,4.9,139.0,0,Assam
40.6,122.7,10.8,7.2,5.1,126.6,1,Bhuttan
36.5,137.5,8.3,11.7,6.6,138.8,1,Assam
37.9,170.9,18.6,10.7,5.6,177.5,0,Bhuttan
50.2,161.1,19.6,9.3,5.5,167.1,1,Bhuttan
68.2,146.8,15.2,8.8,4.2,148.1,0,Assam
34.4,137.9,4.8,8.9,5.0,137.6,1,Assam
20.5,143.7,11.6,9.5,7.0,143.8,0,Assam
43.2,138.9,7.2,6.2,5.3,146.4,0,Bhuttan
24.5,145.3,8.4,11.3,5.4,147.8,1,Assam
38.2,160.5,9.1,11.6,5.8,161.5,1,Assam
43.5,148.7,16.0,7.1,3.6,156.0,0,Bhuttan
59.7,163.1,2.4,11.2,7.2,163.9,0,Assam
51.7,145.4,13.2,7.4,5.0,147.9,0,Bhuttan
49.3,137.9,13.7,7.9,5.7,144.8,1,Bhuttan
45.1,160.8,21.1,8.1,5.5,167.5,1,Bhuttan
64.2,130.9,8.0,9.1,6.0,129.1,0,Assam
57.8,130.0,-0.5,8.0,5.6,134.1,1,Assam
38.0,127.1,16.5,5.3,2.8,134.1,1,Bhuttan
45.5,145.7,15.7,7.8,6.0,150.1,1,Bhuttan
41.5,136.5,16.1,9.4,5.2,143.9,0,Bhuttan
32.6,139.3,7.0,9.3,5.9,139.3,1,Assam
41.5,136.4,17.5,5.8,6.4,143.6,1,Bhuttan
39.3,138.6,13.5,10.0,5.7,143.9,0,Bhuttan
27.5,129.6,6.1,10.1,4.8,130.0,1,Assam
59.8,134.1,13.0,6.9,6.0,140.4,1,Bhuttan
34.2,142.3,12.1,13.3,7.2,141.1,0,Assam
48.3,162.6,13.3,8.7,3.2,166.6,0,Bhuttan
59.7,152.4,32.6,11.0,4.2,159.5,0,Bhuttan
41.0,141.5,2.2,10.7,4.7,144.1,1,Assam
43.9,139.1,13.7,11.1,6.8,141.1,0,Assam
48.0,141.5,7.9,11.6,7.9,142.2,1,Assam
50.7,133.4,2.0,9.8,4.9,136.4,1,Assam
35.8,128.8,4.8,10.3,7.3,131.8,1,Assam
54.4,151.5,23.7,9.0,4.2,158.3,1,Bhuttan
38.8,142.5,26.1,9.0,5.5,146.7,1,Bhuttan
20.8,146.2,18.0,8.3,3.4,155.1,0,Bhuttan
51.8,156.3,19.3,9.9,5.9,164.2,1,Bhuttan
46.8,145.1,13.5,10.8,6.0,147.4,1,Assam
44.3,153.8,17.7,8.3,4.2,161.3,1,Bhuttan
45.6,158.4,10.1,9.1,5.1,157.6,1,Assam
34.7,146.3,5.7,8.8,7.9,145.9,1,Assam
32.5,124.5,5.0,7.9,5.1,127.3,1,Assam
36.9,161.6,17.2,11.2,6.8,165.5,0,Assam
49.7,158.5,10.2,9.5,6.6,160.6,1,Assam
39.0,127.7,8.8,11.1,6.7,132.0,0,Assam
18.9,143.1,8.0,12.4,4.8,146.7,1,Assam
41.7,127.4,10.9,7.9,5.9,134.0,0,Bhuttan
41.0,150.7,10.3,10.1,5.3,155.4,1,Assam
45.2,136.7,6.8,7.4,6.3,138.4,0,Assam
44.4,135.1,19.3,10.4,4.7,143.7,1,Bhuttan
42.0,143.2,9.3,9.8,4.5,137.4,1,Assam
64.5,147.4,7.3,4.8,5.1,152.6,0,Bhuttan
54.7,136.0,15.3,9.6,5.3,145.2,1,Bhuttan
60.3,169.5,26.8,8.8,4.9,176.8,1,Bhuttan
52.1,161.2,10.1,8.3,2.2,167.0,1,Bhuttan
22.6,127.7,4.2,12.4,5.9,131.8,0,Assam
61.9,130.6,9.8,5.7,5.0,135.6,1,Bhuttan
33.7,146.3,20.8,7.4,5.6,150.8,0,Bhuttan
52.8,143.5,20.1,9.3,5.2,142.1,1,Assam
48.4,133.4,10.7,5.9,4.7,138.9,0,Bhuttan
46.2,146.9,14.3,8.0,5.5,153.6,1,Assam
44.3,147.3,6.5,14.8,6.3,147.2,1,Assam
63.2,155.6,10.1,10.7,7.1,158.0,0,Assam
56.7,151.0,11.8,7.8,6.9,151.9,1,Assam
58.4,161.3,18.2,11.2,5.8,165.2,0,Assam
54.2,122.5,8.9,7.1,6.2,128.4,0,Bhuttan
37.1,130.7,12.9,8.6,6.0,135.8,0,Bhuttan
32.9,141.4,10.3,12.0,5.7,141.9,1,Assam
62.8,154.1,27.6,6.5,3.1,159.8,1,Bhuttan
31.0,134.9,7.0,14.4,6.0,134.3,1,Assam
47.5,138.2,10.1,10.9,6.2,141.9,1,Assam
50.5,145.5,8.9,9.2,5.2,146.7,1,Assam
36.7,140.7,10.0,10.1,6.3,138.6,1,Assam
46.9,168.0,21.7,10.3,3.5,174.7,1,Bhuttan
49.8,151.1,22.4,9.2,4.0,155.0,1,Bhuttan
34.1,144.5,28.7,9.0,5.1,149.4,0,Bhuttan
37.3,144.9,6.9,9.1,5.7,148.5,1,Assam
45.9,142.0,6.7,10.7,7.0,143.0,1,Assam
53.3,158.3,21.7,9.5,6.1,165.0,1,Bhuttan
45.1,150.8,10.0,9.1,6.6,150.1,1,Assam
64.9,157.9,7.8,7.3,5.2,163.5,0,Bhuttan
45.5,140.3,15.9,7.5,6.5,145.9,0,Assam
44.4,166.6,20.4,7.7,4.1,170.5,1,Bhuttan
62.6,137.6,15.6,9.6,6.4,137.6,0,Assam
28.0,124.8,2.5,7.8,5.6,125.1,1,Assam
30.0,143.9,10.4,9.4,6.2,148.7,1,Assam
24.8,147.1,3.7,11.6,5.2,148.4,1,Assam
44.6,179.9,14.9,7.3,5.6,181.0,0,Bhuttan
16.1,146.7,23.8,9.1,3.4,153.2,1,Bhuttan
45.3,139.5,14.8,11.8,5.4,140.2,1,Assam
41.2,149.5,9.0,9.1,7.4,154.9,0,Assam
51.9,148.2,3.6,10.4,8.3,149.6,0,Assam
37.2,144.8,6.7,8.7,5.6,146.3,1,Assam
53.3,130.4,10.4,10.7,7.0,133.2,0,Assam
31.6,140.9,14.9,7.1,6.0,143.6,1,Assam
38.4,131.5,12.8,6.4,3.1,135.1,1,Bhuttan
39.3,134.1,7.8,7.7,5.7,138.5,0,Bhuttan
38.0,143.2,0.6,9.9,2.5,143.7,0,Assam
51.9,146.5,28.3,7.0,7.2,151.9,1,Bhuttan
52.7,139.1,17.4,10.3,5.1,145.0,1,Bhuttan
52.5,140.3,27.0,7.7,5.2,145.2,0,Bhuttan
50.6,148.3,26.8,5.9,5.1,154.4,0,Bhuttan
36.3,148.9,13.9,5.4,4.3,151.9,0,Bhuttan
52.0,125.9,13.9,7.9,5.2,130.1,1,Bhuttan
57.9,178.4,22.5,8.8,6.0,184.5,0,Bhuttan
35.5,155.5,7.2,8.5,6.5,159.5,1,Assam
32.8,147.5,21.8,7.2,6.2,151.9,1,Bhuttan
43.3,171.2,15.6,5.8,6.0,177.4,1,Bhuttan
37.2,143.7,18.6,6.7,5.8,150.5,0,Bhuttan
44.9,134.3,7.6,12.9,6.5,139.6,1,Assam
47.5,150.4,20.3,6.8,5.9,156.5,0,Bhuttan
42.1,131.7,14.3,10.6,3.1,137.9,0,Bhuttan
51.5,154.8,13.6,8.2,3.6,159.1,1,Bhuttan
53.3,134.2,9.6,6.8,4.2,140.1,1,Bhuttan
27.7,139.7,19.3,7.8,5.3,141.7,1,Bhuttan
41.3,148.4,19.2,7.9,6.4,150.8,1,Assam
29.8,149.6,13.6,9.5,6.4,153.0,1,Assam
36.2,135.2,20.0,6.7,4.0,140.2,0,Bhuttan
44.8,145.5,14.8,6.3,5.2,151.8,0,Bhuttan
55.7,153.8,4.7,11.5,5.0,154.4,1,Assam
35.4,136.1,6.9,8.1,6.1,140.7,1,Assam
48.6,158.5,18.6,12.0,4.2,159.1,0,Assam
51.6,126.6,5.5,10.2,6.0,128.5,0,Assam
54.6,152.8,1.0,9.2,6.7,152.8,1,Assam
68.0,127.9,13.4,5.6,4.5,132.7,1,Bhuttan
34.7,154.1,18.2,6.4,2.4,158.7,1,Bhuttan
36.6,138.9,14.0,10.6,7.3,142.6,0,Assam
35.7,140.6,11.4,8.0,4.0,143.8,1,Assam
54.4,132.5,7.9,10.2,7.1,136.3,1,Assam
46.3,157.7,18.0,4.4,5.0,163.3,0,Bhuttan
34.5,140.5,15.5,11.6,7.6,143.7,0,Assam
